ts_anchor,ts_target,past_pv,target
2026-01-27 12:00:00+08:00,2026-01-27 12:15:00+08:00,"[18963.334, 20695.334, 24214.334, 27383.0, 26047.334, 26248.334, 26109.334, 29515.0]",28040.0
2026-01-27 12:15:00+08:00,2026-01-27 12:30:00+08:00,"[20695.334, 24214.334, 27383.0, 26047.334, 26248.334, 26109.334, 29515.0, 29338.0]",29756.334
2026-01-27 12:30:00+08:00,2026-01-27 12:45:00+08:00,"[24214.334, 27383.0, 26047.334, 26248.334, 26109.334, 29515.0, 29338.0, 28040.0]",27445.666
2026-01-27 12:45:00+08:00,2026-01-27 13:00:00+08:00,"[27383.0, 26047.334, 26248.334, 26109.334, 29515.0, 29338.0, 28040.0, 29756.334]",25802.0
2026-01-27 13:00:00+08:00,2026-01-27 13:15:00+08:00,"[26047.334, 26248.334, 26109.334, 29515.0, 29338.0, 28040.0, 29756.334, 27445.666]",22979.334
2026-01-27 13:15:00+08:00,2026-01-27 13:30:00+08:00,"[26248.334, 26109.334, 29515.0, 29338.0, 28040.0, 29756.334, 27445.666, 25802.0]",24436.0
2026-01-27 13:30:00+08:00,2026-01-27 13:45:00+08:00,"[26109.334, 29515.0, 29338.0, 28040.0, 29756.334, 27445.666, 25802.0, 22979.334]",24465.0
2026-01-27 13:45:00+08:00,2026-01-27 14:00:00+08:00,"[29515.0, 29338.0, 28040.0, 29756.334, 27445.666, 25802.0, 22979.334, 24436.0]",24089.334
2026-01-27 14:00:00+08:00,2026-01-27 14:15:00+08:00,"[29338.0, 28040.0, 29756.334, 27445.666, 25802.0, 22979.334, 24436.0, 24465.0]",25661.0
2026-01-27 14:15:00+08:00,2026-01-27 14:30:00+08:00,"[28040.0, 29756.334, 27445.666, 25802.0, 22979.334, 24436.0, 24465.0, 24089.334]",23714.334
2026-01-27 14:30:00+08:00,2026-01-27 14:45:00+08:00,"[29756.334, 27445.666, 25802.0, 22979.334, 24436.0, 24465.0, 24089.334, 25661.0]",22262.334
2026-01-27 14:45:00+08:00,2026-01-27 15:00:00+08:00,"[27445.666, 25802.0, 22979.334, 24436.0, 24465.0, 24089.334, 25661.0, 23714.334]",22489.666
2026-01-27 15:00:00+08:00,2026-01-27 15:15:00+08:00,"[25802.0, 22979.334, 24436.0, 24465.0, 24089.334, 25661.0, 23714.334, 22262.334]",19638.666
2026-01-27 15:15:00+08:00,2026-01-27 15:30:00+08:00,"[22979.334, 24436.0, 24465.0, 24089.334, 25661.0, 23714.334, 22262.334, 22489.666]",19521.0
2026-01-27 15:30:00+08:00,2026-01-27 15:45:00+08:00,"[24436.0, 24465.0, 24089.334, 25661.0, 23714.334, 22262.334, 22489.666, 19638.666]",16092.667
2026-01-27 15:45:00+08:00,2026-01-27 16:00:00+08:00,"[24465.0, 24089.334, 25661.0, 23714.334, 22262.334, 22489.666, 19638.666, 19521.0]",13063.667
2026-01-27 16:00:00+08:00,2026-01-27 16:15:00+08:00,"[24089.334, 25661.0, 23714.334, 22262.334, 22489.666, 19638.666, 19521.0, 16092.667]",10555.667
2026-01-27 16:15:00+08:00,2026-01-27 16:30:00+08:00,"[25661.0, 23714.334, 22262.334, 22489.666, 19638.666, 19521.0, 16092.667, 13063.667]",8649.0
2026-01-27 16:30:00+08:00,2026-01-27 16:45:00+08:00,"[23714.334, 22262.334, 22489.666, 19638.666, 19521.0, 16092.667, 13063.667, 10555.667]",6495.3335
2026-01-27 16:45:00+08:00,2026-01-27 17:00:00+08:00,"[22262.334, 22489.666, 19638.666, 19521.0, 16092.667, 13063.667, 10555.667, 8649.0]",4665.6665
2026-01-27 17:00:00+08:00,2026-01-27 17:15:00+08:00,"[22489.666, 19638.666, 19521.0, 16092.667, 13063.667, 10555.667, 8649.0, 6495.3335]",2998.0
2026-01-27 17:15:00+08:00,2026-01-27 17:30:00+08:00,"[19638.666, 19521.0, 16092.667, 13063.667, 10555.667, 8649.0, 6495.3335, 4665.6665]",1520.0
2026-01-27 17:30:00+08:00,2026-01-27 17:45:00+08:00,"[19521.0, 16092.667, 13063.667, 10555.667, 8649.0, 6495.3335, 4665.6665, 2998.0]",386.0
2026-01-27 17:45:00+08:00,2026-01-27 18:00:00+08:00,"[16092.667, 13063.667, 10555.667, 8649.0, 6495.3335, 4665.6665, 2998.0, 1520.0]",71.333336
2026-01-28 09:30:00+08:00,2026-01-28 09:45:00+08:00,"[104.666664, 79.0, 314.33334, 540.6667, 1161.3334, 984.0, 2706.6667, 3819.3333]",3203.0
2026-01-28 09:45:00+08:00,2026-01-28 10:00:00+08:00,"[79.0, 314.33334, 540.6667, 1161.3334, 984.0, 2706.6667, 3819.3333, 3394.6667]",3436.3333
2026-01-28 10:00:00+08:00,2026-01-28 10:15:00+08:00,"[314.33334, 540.6667, 1161.3334, 984.0, 2706.6667, 3819.3333, 3394.6667, 3203.0]",4374.0
2026-01-28 10:15:00+08:00,2026-01-28 10:30:00+08:00,"[540.6667, 1161.3334, 984.0, 2706.6667, 3819.3333, 3394.6667, 3203.0, 3436.3333]",4475.3335
2026-01-28 10:30:00+08:00,2026-01-28 10:45:00+08:00,"[1161.3334, 984.0, 2706.6667, 3819.3333, 3394.6667, 3203.0, 3436.3333, 4374.0]",4491.6665
2026-01-28 10:45:00+08:00,2026-01-28 11:00:00+08:00,"[984.0, 2706.6667, 3819.3333, 3394.6667, 3203.0, 3436.3333, 4374.0, 4475.3335]",4937.3335
2026-01-28 11:00:00+08:00,2026-01-28 11:15:00+08:00,"[2706.6667, 3819.3333, 3394.6667, 3203.0, 3436.3333, 4374.0, 4475.3335, 4491.6665]",7251.0
2026-01-28 11:15:00+08:00,2026-01-28 11:30:00+08:00,"[3819.3333, 3394.6667, 3203.0, 3436.3333, 4374.0, 4475.3335, 4491.6665, 4937.3335]",10269.0
2026-01-28 11:30:00+08:00,2026-01-28 11:45:00+08:00,"[3394.6667, 3203.0, 3436.3333, 4374.0, 4475.3335, 4491.6665, 4937.3335, 7251.0]",13402.0
2026-01-28 11:45:00+08:00,2026-01-28 12:00:00+08:00,"[3203.0, 3436.3333, 4374.0, 4475.3335, 4491.6665, 4937.3335, 7251.0, 10269.0]",14651.0
2026-01-28 12:00:00+08:00,2026-01-28 12:15:00+08:00,"[3436.3333, 4374.0, 4475.3335, 4491.6665, 4937.3335, 7251.0, 10269.0, 13402.0]",16046.0
2026-01-28 12:15:00+08:00,2026-01-28 12:30:00+08:00,"[4374.0, 4475.3335, 4491.6665, 4937.3335, 7251.0, 10269.0, 13402.0, 14651.0]",23117.0
2026-01-28 12:30:00+08:00,2026-01-28 12:45:00+08:00,"[4475.3335, 4491.6665, 4937.3335, 7251.0, 10269.0, 13402.0, 14651.0, 16046.0]",38041.332
2026-01-28 12:45:00+08:00,2026-01-28 13:00:00+08:00,"[4491.6665, 4937.3335, 7251.0, 10269.0, 13402.0, 14651.0, 16046.0, 23117.0]",33865.668
2026-01-28 13:00:00+08:00,2026-01-28 13:15:00+08:00,"[4937.3335, 7251.0, 10269.0, 13402.0, 14651.0, 16046.0, 23117.0, 38041.332]",34412.332
2026-01-28 13:15:00+08:00,2026-01-28 13:30:00+08:00,"[7251.0, 10269.0, 13402.0, 14651.0, 16046.0, 23117.0, 38041.332, 33865.668]",33491.332
2026-01-28 13:30:00+08:00,2026-01-28 13:45:00+08:00,"[10269.0, 13402.0, 14651.0, 16046.0, 23117.0, 38041.332, 33865.668, 34412.332]",32641.0
2026-01-28 13:45:00+08:00,2026-01-28 14:00:00+08:00,"[13402.0, 14651.0, 16046.0, 23117.0, 38041.332, 33865.668, 34412.332, 33491.332]",30948.334
2026-01-28 14:00:00+08:00,2026-01-28 14:15:00+08:00,"[14651.0, 16046.0, 23117.0, 38041.332, 33865.668, 34412.332, 33491.332, 32641.0]",29469.334
2026-01-28 14:15:00+08:00,2026-01-28 14:30:00+08:00,"[16046.0, 23117.0, 38041.332, 33865.668, 34412.332, 33491.332, 32641.0, 30948.334]",27862.666
2026-01-28 14:30:00+08:00,2026-01-28 14:45:00+08:00,"[23117.0, 38041.332, 33865.668, 34412.332, 33491.332, 32641.0, 30948.334, 29469.334]",26096.0
2026-01-28 14:45:00+08:00,2026-01-28 15:00:00+08:00,"[38041.332, 33865.668, 34412.332, 33491.332, 32641.0, 30948.334, 29469.334, 27862.666]",24086.334
2026-01-28 15:00:00+08:00,2026-01-28 15:15:00+08:00,"[33865.668, 34412.332, 33491.332, 32641.0, 30948.334, 29469.334, 27862.666, 26096.0]",21726.334
2026-01-28 15:15:00+08:00,2026-01-28 15:30:00+08:00,"[34412.332, 33491.332, 32641.0, 30948.334, 29469.334, 27862.666, 26096.0, 24086.334]",19272.0
2026-01-28 15:30:00+08:00,2026-01-28 15:45:00+08:00,"[33491.332, 32641.0, 30948.334, 29469.334, 27862.666, 26096.0, 24086.334, 21726.334]",16865.666
2026-01-28 15:45:00+08:00,2026-01-28 16:00:00+08:00,"[32641.0, 30948.334, 29469.334, 27862.666, 26096.0, 24086.334, 21726.334, 19272.0]",14439.0
2026-01-28 16:00:00+08:00,2026-01-28 16:15:00+08:00,"[30948.334, 29469.334, 27862.666, 26096.0, 24086.334, 21726.334, 19272.0, 16865.666]",11742.333
2026-01-28 16:15:00+08:00,2026-01-28 16:30:00+08:00,"[29469.334, 27862.666, 26096.0, 24086.334, 21726.334, 19272.0, 16865.666, 14439.0]",8422.333
2026-01-28 16:30:00+08:00,2026-01-28 16:45:00+08:00,"[27862.666, 26096.0, 24086.334, 21726.334, 19272.0, 16865.666, 14439.0, 11742.333]",5859.3335
2026-01-28 16:45:00+08:00,2026-01-28 17:00:00+08:00,"[26096.0, 24086.334, 21726.334, 19272.0, 16865.666, 14439.0, 11742.333, 8422.333]",4215.3335
2026-01-28 17:00:00+08:00,2026-01-28 17:15:00+08:00,"[24086.334, 21726.334, 19272.0, 16865.666, 14439.0, 11742.333, 8422.333, 5859.3335]",2861.0
2026-01-28 17:15:00+08:00,2026-01-28 17:30:00+08:00,"[21726.334, 19272.0, 16865.666, 14439.0, 11742.333, 8422.333, 5859.3335, 4215.3335]",1500.0
2026-01-28 17:30:00+08:00,2026-01-28 17:45:00+08:00,"[19272.0, 16865.666, 14439.0, 11742.333, 8422.333, 5859.3335, 4215.3335, 2861.0]",362.66666
2026-01-28 17:45:00+08:00,2026-01-28 18:00:00+08:00,"[16865.666, 14439.0, 11742.333, 8422.333, 5859.3335, 4215.3335, 2861.0, 1500.0]",42.333332
2026-01-29 09:00:00+08:00,2026-01-29 09:15:00+08:00,"[24.0, 525.3333, 1768.6666, 1591.6666, 4278.6665, 4315.0, 7675.3335, 9551.667]",8953.333
2026-01-29 09:15:00+08:00,2026-01-29 09:30:00+08:00,"[525.3333, 1768.6666, 1591.6666, 4278.6665, 4315.0, 7675.3335, 9551.667, 9526.667]",10176.667
2026-01-29 09:30:00+08:00,2026-01-29 09:45:00+08:00,"[1768.6666, 1591.6666, 4278.6665, 4315.0, 7675.3335, 9551.667, 9526.667, 8953.333]",9089.667
2026-01-29 09:45:00+08:00,2026-01-29 10:00:00+08:00,"[1591.6666, 4278.6665, 4315.0, 7675.3335, 9551.667, 9526.667, 8953.333, 10176.667]",9271.667
2026-01-29 10:00:00+08:00,2026-01-29 10:15:00+08:00,"[4278.6665, 4315.0, 7675.3335, 9551.667, 9526.667, 8953.333, 10176.667, 9089.667]",18082.0
2026-01-29 10:15:00+08:00,2026-01-29 10:30:00+08:00,"[4315.0, 7675.3335, 9551.667, 9526.667, 8953.333, 10176.667, 9089.667, 9271.667]",28811.0
2026-01-29 10:30:00+08:00,2026-01-29 10:45:00+08:00,"[7675.3335, 9551.667, 9526.667, 8953.333, 10176.667, 9089.667, 9271.667, 18082.0]",35931.332
2026-01-29 10:45:00+08:00,2026-01-29 11:00:00+08:00,"[9551.667, 9526.667, 8953.333, 10176.667, 9089.667, 9271.667, 18082.0, 28811.0]",31750.666
2026-01-29 11:00:00+08:00,2026-01-29 11:15:00+08:00,"[9526.667, 8953.333, 10176.667, 9089.667, 9271.667, 18082.0, 28811.0, 35931.332]",28293.666
2026-01-29 11:15:00+08:00,2026-01-29 11:30:00+08:00,"[8953.333, 10176.667, 9089.667, 9271.667, 18082.0, 28811.0, 35931.332, 31750.666]",24624.334
2026-01-29 11:30:00+08:00,2026-01-29 11:45:00+08:00,"[10176.667, 9089.667, 9271.667, 18082.0, 28811.0, 35931.332, 31750.666, 28293.666]",24348.0
2026-01-29 11:45:00+08:00,2026-01-29 12:00:00+08:00,"[9089.667, 9271.667, 18082.0, 28811.0, 35931.332, 31750.666, 28293.666, 24624.334]",30431.334
2026-01-29 12:00:00+08:00,2026-01-29 12:15:00+08:00,"[9271.667, 18082.0, 28811.0, 35931.332, 31750.666, 28293.666, 24624.334, 24348.0]",43383.0
2026-01-29 12:15:00+08:00,2026-01-29 12:30:00+08:00,"[18082.0, 28811.0, 35931.332, 31750.666, 28293.666, 24624.334, 24348.0, 30431.334]",39301.668
2026-01-29 12:30:00+08:00,2026-01-29 12:45:00+08:00,"[28811.0, 35931.332, 31750.666, 28293.666, 24624.334, 24348.0, 30431.334, 43383.0]",25886.0
2026-01-29 12:45:00+08:00,2026-01-29 13:00:00+08:00,"[35931.332, 31750.666, 28293.666, 24624.334, 24348.0, 30431.334, 43383.0, 39301.668]",18574.334
2026-01-29 13:00:00+08:00,2026-01-29 13:15:00+08:00,"[31750.666, 28293.666, 24624.334, 24348.0, 30431.334, 43383.0, 39301.668, 25886.0]",24554.334
2026-01-29 13:15:00+08:00,2026-01-29 13:30:00+08:00,"[28293.666, 24624.334, 24348.0, 30431.334, 43383.0, 39301.668, 25886.0, 18574.334]",33486.0
2026-01-29 13:30:00+08:00,2026-01-29 13:45:00+08:00,"[24624.334, 24348.0, 30431.334, 43383.0, 39301.668, 25886.0, 18574.334, 24554.334]",21457.666
2026-01-29 13:45:00+08:00,2026-01-29 14:00:00+08:00,"[24348.0, 30431.334, 43383.0, 39301.668, 25886.0, 18574.334, 24554.334, 33486.0]",21505.0
2026-01-29 14:00:00+08:00,2026-01-29 14:15:00+08:00,"[30431.334, 43383.0, 39301.668, 25886.0, 18574.334, 24554.334, 33486.0, 21457.666]",13650.333
2026-01-29 14:15:00+08:00,2026-01-29 14:30:00+08:00,"[43383.0, 39301.668, 25886.0, 18574.334, 24554.334, 33486.0, 21457.666, 21505.0]",11104.667
2026-01-29 14:30:00+08:00,2026-01-29 14:45:00+08:00,"[39301.668, 25886.0, 18574.334, 24554.334, 33486.0, 21457.666, 21505.0, 13650.333]",9995.333
2026-01-29 14:45:00+08:00,2026-01-29 15:00:00+08:00,"[25886.0, 18574.334, 24554.334, 33486.0, 21457.666, 21505.0, 13650.333, 11104.667]",7466.0
2026-01-29 15:00:00+08:00,2026-01-29 15:15:00+08:00,"[18574.334, 24554.334, 33486.0, 21457.666, 21505.0, 13650.333, 11104.667, 9995.333]",6199.3335
2026-01-29 15:15:00+08:00,2026-01-29 15:30:00+08:00,"[24554.334, 33486.0, 21457.666, 21505.0, 13650.333, 11104.667, 9995.333, 7466.0]",5968.0
2026-01-29 15:30:00+08:00,2026-01-29 15:45:00+08:00,"[33486.0, 21457.666, 21505.0, 13650.333, 11104.667, 9995.333, 7466.0, 6199.3335]",6252.0
2026-01-29 15:45:00+08:00,2026-01-29 16:00:00+08:00,"[21457.666, 21505.0, 13650.333, 11104.667, 9995.333, 7466.0, 6199.3335, 5968.0]",5741.3335
2026-01-29 16:00:00+08:00,2026-01-29 16:15:00+08:00,"[21505.0, 13650.333, 11104.667, 9995.333, 7466.0, 6199.3335, 5968.0, 6252.0]",2564.0
2026-01-29 16:15:00+08:00,2026-01-29 16:30:00+08:00,"[13650.333, 11104.667, 9995.333, 7466.0, 6199.3335, 5968.0, 6252.0, 5741.3335]",2097.0
2026-01-29 16:30:00+08:00,2026-01-29 16:45:00+08:00,"[11104.667, 9995.333, 7466.0, 6199.3335, 5968.0, 6252.0, 5741.3335, 2564.0]",1335.0
2026-01-29 16:45:00+08:00,2026-01-29 17:00:00+08:00,"[9995.333, 7466.0, 6199.3335, 5968.0, 6252.0, 5741.3335, 2564.0, 2097.0]",535.3333
2026-01-29 17:00:00+08:00,2026-01-29 17:15:00+08:00,"[7466.0, 6199.3335, 5968.0, 6252.0, 5741.3335, 2564.0, 2097.0, 1335.0]",187.0
2026-01-29 17:15:00+08:00,2026-01-29 17:30:00+08:00,"[6199.3335, 5968.0, 6252.0, 5741.3335, 2564.0, 2097.0, 1335.0, 535.3333]",125.333336
2026-01-29 17:30:00+08:00,2026-01-29 17:45:00+08:00,"[5968.0, 6252.0, 5741.3335, 2564.0, 2097.0, 1335.0, 535.3333, 187.0]",70.333336
2026-01-29 17:45:00+08:00,2026-01-29 18:00:00+08:00,"[6252.0, 5741.3335, 2564.0, 2097.0, 1335.0, 535.3333, 187.0, 125.333336]",94.666664
2026-01-30 09:15:00+08:00,2026-01-30 09:30:00+08:00,"[242.33333, 419.33334, 1135.0, 1970.6666, 2704.0, 2513.0, 3241.3333, 5924.6665]",5424.0
2026-01-30 09:30:00+08:00,2026-01-30 09:45:00+08:00,"[419.33334, 1135.0, 1970.6666, 2704.0, 2513.0, 3241.3333, 5924.6665, 6446.6665]",5382.0
2026-01-30 09:45:00+08:00,2026-01-30 10:00:00+08:00,"[1135.0, 1970.6666, 2704.0, 2513.0, 3241.3333, 5924.6665, 6446.6665, 5424.0]",5299.6665
2026-01-30 10:00:00+08:00,2026-01-30 10:15:00+08:00,"[1970.6666, 2704.0, 2513.0, 3241.3333, 5924.6665, 6446.6665, 5424.0, 5382.0]",5718.0
2026-01-30 10:15:00+08:00,2026-01-30 10:30:00+08:00,"[2704.0, 2513.0, 3241.3333, 5924.6665, 6446.6665, 5424.0, 5382.0, 5299.6665]",8273.667
2026-01-30 10:30:00+08:00,2026-01-30 10:45:00+08:00,"[2513.0, 3241.3333, 5924.6665, 6446.6665, 5424.0, 5382.0, 5299.6665, 5718.0]",10718.333
2026-01-30 10:45:00+08:00,2026-01-30 11:00:00+08:00,"[3241.3333, 5924.6665, 6446.6665, 5424.0, 5382.0, 5299.6665, 5718.0, 8273.667]",13005.333
2026-01-30 11:00:00+08:00,2026-01-30 11:15:00+08:00,"[5924.6665, 6446.6665, 5424.0, 5382.0, 5299.6665, 5718.0, 8273.667, 10718.333]",15232.0
2026-01-30 11:15:00+08:00,2026-01-30 11:30:00+08:00,"[6446.6665, 5424.0, 5382.0, 5299.6665, 5718.0, 8273.667, 10718.333, 13005.333]",17154.666
2026-01-30 11:30:00+08:00,2026-01-30 11:45:00+08:00,"[5424.0, 5382.0, 5299.6665, 5718.0, 8273.667, 10718.333, 13005.333, 15232.0]",16810.666
2026-01-30 11:45:00+08:00,2026-01-30 12:00:00+08:00,"[5382.0, 5299.6665, 5718.0, 8273.667, 10718.333, 13005.333, 15232.0, 17154.666]",13713.667
2026-01-30 12:00:00+08:00,2026-01-30 12:15:00+08:00,"[5299.6665, 5718.0, 8273.667, 10718.333, 13005.333, 15232.0, 17154.666, 16810.666]",10073.0
2026-01-30 12:15:00+08:00,2026-01-30 12:30:00+08:00,"[5718.0, 8273.667, 10718.333, 13005.333, 15232.0, 17154.666, 16810.666, 13713.667]",12868.333
2026-01-30 12:30:00+08:00,2026-01-30 12:45:00+08:00,"[8273.667, 10718.333, 13005.333, 15232.0, 17154.666, 16810.666, 13713.667, 10073.0]",12475.0
2026-01-30 12:45:00+08:00,2026-01-30 13:00:00+08:00,"[10718.333, 13005.333, 15232.0, 17154.666, 16810.666, 13713.667, 10073.0, 12868.333]",14095.333
2026-01-30 13:00:00+08:00,2026-01-30 13:15:00+08:00,"[13005.333, 15232.0, 17154.666, 16810.666, 13713.667, 10073.0, 12868.333, 12475.0]",9792.333
2026-01-30 13:15:00+08:00,2026-01-30 13:30:00+08:00,"[15232.0, 17154.666, 16810.666, 13713.667, 10073.0, 12868.333, 12475.0, 14095.333]",9669.333
2026-01-30 13:30:00+08:00,2026-01-30 13:45:00+08:00,"[17154.666, 16810.666, 13713.667, 10073.0, 12868.333, 12475.0, 14095.333, 9792.333]",11051.667
2026-01-30 13:45:00+08:00,2026-01-30 14:00:00+08:00,"[16810.666, 13713.667, 10073.0, 12868.333, 12475.0, 14095.333, 9792.333, 9669.333]",10565.667
2026-01-30 14:00:00+08:00,2026-01-30 14:15:00+08:00,"[13713.667, 10073.0, 12868.333, 12475.0, 14095.333, 9792.333, 9669.333, 11051.667]",12184.667
2026-01-30 14:15:00+08:00,2026-01-30 14:30:00+08:00,"[10073.0, 12868.333, 12475.0, 14095.333, 9792.333, 9669.333, 11051.667, 10565.667]",12077.667
2026-01-30 14:30:00+08:00,2026-01-30 14:45:00+08:00,"[12868.333, 12475.0, 14095.333, 9792.333, 9669.333, 11051.667, 10565.667, 12184.667]",8411.0
2026-01-30 14:45:00+08:00,2026-01-30 15:00:00+08:00,"[12475.0, 14095.333, 9792.333, 9669.333, 11051.667, 10565.667, 12184.667, 12077.667]",5593.6665
2026-01-30 15:00:00+08:00,2026-01-30 15:15:00+08:00,"[14095.333, 9792.333, 9669.333, 11051.667, 10565.667, 12184.667, 12077.667, 8411.0]",4566.3335
2026-01-30 15:15:00+08:00,2026-01-30 15:30:00+08:00,"[9792.333, 9669.333, 11051.667, 10565.667, 12184.667, 12077.667, 8411.0, 5593.6665]",3157.0
2026-01-30 15:30:00+08:00,2026-01-30 15:45:00+08:00,"[9669.333, 11051.667, 10565.667, 12184.667, 12077.667, 8411.0, 5593.6665, 4566.3335]",2099.0
2026-01-30 15:45:00+08:00,2026-01-30 16:00:00+08:00,"[11051.667, 10565.667, 12184.667, 12077.667, 8411.0, 5593.6665, 4566.3335, 3157.0]",2070.3333
2026-01-30 16:00:00+08:00,2026-01-30 16:15:00+08:00,"[10565.667, 12184.667, 12077.667, 8411.0, 5593.6665, 4566.3335, 3157.0, 2099.0]",2506.6667
2026-01-30 16:15:00+08:00,2026-01-30 16:30:00+08:00,"[12184.667, 12077.667, 8411.0, 5593.6665, 4566.3335, 3157.0, 2099.0, 2070.3333]",1449.0
2026-01-30 16:30:00+08:00,2026-01-30 16:45:00+08:00,"[12077.667, 8411.0, 5593.6665, 4566.3335, 3157.0, 2099.0, 2070.3333, 2506.6667]",1686.0
2026-01-30 16:45:00+08:00,2026-01-30 17:00:00+08:00,"[8411.0, 5593.6665, 4566.3335, 3157.0, 2099.0, 2070.3333, 2506.6667, 1449.0]",1048.3334
2026-01-30 17:00:00+08:00,2026-01-30 17:15:00+08:00,"[5593.6665, 4566.3335, 3157.0, 2099.0, 2070.3333, 2506.6667, 1449.0, 1686.0]",777.3333
2026-01-30 17:15:00+08:00,2026-01-30 17:30:00+08:00,"[4566.3335, 3157.0, 2099.0, 2070.3333, 2506.6667, 1449.0, 1686.0, 1048.3334]",497.33334
2026-01-30 17:30:00+08:00,2026-01-30 17:45:00+08:00,"[3157.0, 2099.0, 2070.3333, 2506.6667, 1449.0, 1686.0, 1048.3334, 777.3333]",226.66667
2026-01-30 17:45:00+08:00,2026-01-30 18:00:00+08:00,"[2099.0, 2070.3333, 2506.6667, 1449.0, 1686.0, 1048.3334, 777.3333, 497.33334]",44.333332
2026-01-31 09:15:00+08:00,2026-01-31 09:30:00+08:00,"[215.33333, 692.3333, 967.3333, 2178.3333, 1592.0, 2994.0, 2638.0, 3048.6667]",5440.6665
2026-01-31 09:30:00+08:00,2026-01-31 09:45:00+08:00,"[692.3333, 967.3333, 2178.3333, 1592.0, 2994.0, 2638.0, 3048.6667, 4175.0]",6693.0
2026-01-31 09:45:00+08:00,2026-01-31 10:00:00+08:00,"[967.3333, 2178.3333, 1592.0, 2994.0, 2638.0, 3048.6667, 4175.0, 5440.6665]",4834.0
2026-01-31 10:00:00+08:00,2026-01-31 10:15:00+08:00,"[2178.3333, 1592.0, 2994.0, 2638.0, 3048.6667, 4175.0, 5440.6665, 6693.0]",6064.3335
2026-01-31 10:15:00+08:00,2026-01-31 10:30:00+08:00,"[1592.0, 2994.0, 2638.0, 3048.6667, 4175.0, 5440.6665, 6693.0, 4834.0]",10106.667
2026-01-31 10:30:00+08:00,2026-01-31 10:45:00+08:00,"[2994.0, 2638.0, 3048.6667, 4175.0, 5440.6665, 6693.0, 4834.0, 6064.3335]",9424.0
2026-01-31 10:45:00+08:00,2026-01-31 11:00:00+08:00,"[2638.0, 3048.6667, 4175.0, 5440.6665, 6693.0, 4834.0, 6064.3335, 10106.667]",6203.3335
2026-01-31 11:00:00+08:00,2026-01-31 11:15:00+08:00,"[3048.6667, 4175.0, 5440.6665, 6693.0, 4834.0, 6064.3335, 10106.667, 9424.0]",5588.6665
2026-01-31 11:15:00+08:00,2026-01-31 11:30:00+08:00,"[4175.0, 5440.6665, 6693.0, 4834.0, 6064.3335, 10106.667, 9424.0, 6203.3335]",5724.0
2026-01-31 11:30:00+08:00,2026-01-31 11:45:00+08:00,"[5440.6665, 6693.0, 4834.0, 6064.3335, 10106.667, 9424.0, 6203.3335, 5588.6665]",11984.0
2026-01-31 11:45:00+08:00,2026-01-31 12:00:00+08:00,"[6693.0, 4834.0, 6064.3335, 10106.667, 9424.0, 6203.3335, 5588.6665, 5724.0]",9719.0
2026-01-31 12:00:00+08:00,2026-01-31 12:15:00+08:00,"[4834.0, 6064.3335, 10106.667, 9424.0, 6203.3335, 5588.6665, 5724.0, 11984.0]",7020.3335
2026-01-31 12:15:00+08:00,2026-01-31 12:30:00+08:00,"[6064.3335, 10106.667, 9424.0, 6203.3335, 5588.6665, 5724.0, 11984.0, 9719.0]",5246.0
2026-01-31 12:30:00+08:00,2026-01-31 12:45:00+08:00,"[10106.667, 9424.0, 6203.3335, 5588.6665, 5724.0, 11984.0, 9719.0, 7020.3335]",7365.3335
2026-01-31 12:45:00+08:00,2026-01-31 13:00:00+08:00,"[9424.0, 6203.3335, 5588.6665, 5724.0, 11984.0, 9719.0, 7020.3335, 5246.0]",5758.3335
2026-01-31 13:00:00+08:00,2026-01-31 13:15:00+08:00,"[6203.3335, 5588.6665, 5724.0, 11984.0, 9719.0, 7020.3335, 5246.0, 7365.3335]",3993.3333
2026-01-31 13:15:00+08:00,2026-01-31 13:30:00+08:00,"[5588.6665, 5724.0, 11984.0, 9719.0, 7020.3335, 5246.0, 7365.3335, 5758.3335]",9552.333
2026-01-31 13:30:00+08:00,2026-01-31 13:45:00+08:00,"[5724.0, 11984.0, 9719.0, 7020.3335, 5246.0, 7365.3335, 5758.3335, 3993.3333]",8461.0
2026-01-31 13:45:00+08:00,2026-01-31 14:00:00+08:00,"[11984.0, 9719.0, 7020.3335, 5246.0, 7365.3335, 5758.3335, 3993.3333, 9552.333]",6586.0
2026-01-31 14:00:00+08:00,2026-01-31 14:15:00+08:00,"[9719.0, 7020.3335, 5246.0, 7365.3335, 5758.3335, 3993.3333, 9552.333, 8461.0]",6276.0
2026-01-31 14:15:00+08:00,2026-01-31 14:30:00+08:00,"[7020.3335, 5246.0, 7365.3335, 5758.3335, 3993.3333, 9552.333, 8461.0, 6586.0]",6962.6665
2026-01-31 14:30:00+08:00,2026-01-31 14:45:00+08:00,"[5246.0, 7365.3335, 5758.3335, 3993.3333, 9552.333, 8461.0, 6586.0, 6276.0]",6118.6665
2026-01-31 14:45:00+08:00,2026-01-31 15:00:00+08:00,"[7365.3335, 5758.3335, 3993.3333, 9552.333, 8461.0, 6586.0, 6276.0, 6962.6665]",3509.6667
2026-01-31 15:00:00+08:00,2026-01-31 15:15:00+08:00,"[5758.3335, 3993.3333, 9552.333, 8461.0, 6586.0, 6276.0, 6962.6665, 6118.6665]",6732.3335
2026-01-31 15:15:00+08:00,2026-01-31 15:30:00+08:00,"[3993.3333, 9552.333, 8461.0, 6586.0, 6276.0, 6962.6665, 6118.6665, 3509.6667]",7326.0
